Jumlah Keluar,Catatan,Waktu,Harga Jual,Total,Nama Barang,SKU
1,Pesanan ID-20170531-866307,2017-05-31 11:23:13 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170531-502806,2017-05-31 09:06:33 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-502806,2017-05-31 09:06:33 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-548070,2017-05-31 08:01:05 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-903072,2017-05-31 07:18:54 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170531-912241,2017-05-31 06:43:48 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-740531,2017-05-31 06:28:50 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170531-602644,2017-05-31 03:00:47 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170531-602644,2017-05-31 03:00:47 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-452475,2017-05-31 02:24:33 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170531-452475,2017-05-31 02:24:33 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Barang Rusak,2017-05-31 01:27:49 +0000 UTC,0,0,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170530-616137,2017-05-30 16:58:23 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170530-218870,2017-05-30 06:10:01 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170530-218870,2017-05-30 06:10:01 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170530-608807,2017-05-30 05:15:09 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
2,Pesanan ID-20170530-592512,2017-05-30 02:56:55 +0000 UTC,130000,260000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170530-592512,2017-05-30 02:56:55 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170530-606862,2017-05-30 02:13:24 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170530-081022,2017-05-30 00:16:03 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170530-081022,2017-05-30 00:16:03 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170529-990770,2017-05-29 17:11:52 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170529-990770,2017-05-29 17:11:52 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170529-085361,2017-05-29 16:09:51 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170529-593548,2017-05-29 15:35:45 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170529-164541,2017-05-29 14:07:35 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170529-164541,2017-05-29 14:07:35 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170529-185656,2017-05-29 13:29:31 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170529-185656,2017-05-29 13:29:31 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170529-932857,2017-05-29 13:25:50 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170529-266807,2017-05-29 09:01:13 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170529-266807,2017-05-29 09:01:13 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170529-796213,2017-05-29 08:17:45 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
5,Pesanan ID-20170529-796213,2017-05-29 08:17:45 +0000 UTC,125000,625000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170529-562556,2017-05-29 06:18:10 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170529-046886,2017-05-29 05:20:31 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170529-046886,2017-05-29 05:20:31 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Barang Hilang,2017-05-29 04:13:52 +0000 UTC,0,0,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170529-891252,2017-05-29 03:45:44 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170529-311500,2017-05-29 03:37:24 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170528-176328,2017-05-28 13:52:50 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170528-176328,2017-05-28 13:52:50 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170528-574764,2017-05-28 13:45:53 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Barang Hilang,2017-05-28 13:25:32 +0000 UTC,0,0,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170528-198107,2017-05-28 13:08:12 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170528-826062,2017-05-28 11:12:44 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170528-374748,2017-05-28 07:10:29 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170528-374748,2017-05-28 07:10:29 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170528-065732,2017-05-28 06:05:39 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170528-744740,2017-05-28 06:01:24 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170528-270246,2017-05-28 05:27:48 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170528-706254,2017-05-28 03:30:33 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170528-706254,2017-05-28 03:30:33 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-500537,2017-05-28 03:02:18 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-644273,2017-05-27 21:07:32 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170527-224728,2017-05-27 20:36:26 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-064250,2017-05-27 14:46:13 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-938881,2017-05-27 13:18:45 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-636363,2017-05-27 11:20:55 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170527-246800,2017-05-27 05:48:24 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170527-246800,2017-05-27 05:48:24 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170527-044613,2017-05-27 05:21:20 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170527-020647,2017-05-27 04:55:39 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170527-970068,2017-05-27 01:21:43 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170527-970068,2017-05-27 01:21:43 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170527-466851,2017-05-27 01:01:14 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170526-990565,2017-05-26 20:51:51 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170526-990565,2017-05-26 20:51:51 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170526-932106,2017-05-26 14:42:08 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170526-932106,2017-05-26 14:42:08 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170526-085857,2017-05-26 14:31:57 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170526-020432,2017-05-26 08:04:10 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170526-131236,2017-05-26 07:37:24 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170526-102006,2017-05-26 04:11:27 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170526-102006,2017-05-26 04:11:27 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170526-437141,2017-05-26 03:37:05 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170526-437141,2017-05-26 03:37:05 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170526-657138,2017-05-26 03:22:25 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-093104,2017-05-25 21:26:03 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170525-093104,2017-05-25 21:26:03 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170525-351363,2017-05-25 19:20:44 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170525-314886,2017-05-25 15:03:36 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-314886,2017-05-25 15:03:36 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170525-878161,2017-05-25 12:10:11 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-878161,2017-05-25 12:10:11 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170525-516684,2017-05-25 11:37:10 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170525-882000,2017-05-25 11:12:36 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-111530,2017-05-25 09:37:43 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-111530,2017-05-25 09:37:43 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Sample Barang,2017-05-25 04:38:18 +0000 UTC,0,0,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20170525-326484,2017-05-25 04:17:04 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-836441,2017-05-25 02:20:27 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-546043,2017-05-25 02:19:38 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170525-513203,2017-05-25 01:50:19 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170525-513203,2017-05-25 01:50:19 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170525-221442,2017-05-25 01:29:07 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170524-093272,2017-05-24 16:33:47 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170524-884851,2017-05-24 14:10:05 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
2,Pesanan ID-20170524-884851,2017-05-24 14:10:05 +0000 UTC,130000,260000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170524-450733,2017-05-24 13:23:14 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170524-081174,2017-05-24 10:03:29 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170524-081174,2017-05-24 10:03:29 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170524-116422,2017-05-24 08:42:02 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170524-976551,2017-05-24 08:18:14 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170524-491612,2017-05-24 07:06:24 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170524-491612,2017-05-24 07:06:24 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Sample Barang,2017-05-24 06:17:38 +0000 UTC,0,0,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170524-413100,2017-05-24 06:16:58 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170524-611768,2017-05-24 05:12:22 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170524-505743,2017-05-24 00:54:18 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170524-505743,2017-05-24 00:54:18 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170523-310558,2017-05-23 16:16:15 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170523-773288,2017-05-23 13:10:23 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170523-773288,2017-05-23 13:10:23 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170523-084532,2017-05-23 12:22:47 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170523-950378,2017-05-23 12:14:32 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170523-458212,2017-05-23 07:25:16 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170523-458212,2017-05-23 07:25:16 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170523-992554,2017-05-23 06:18:20 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170523-992554,2017-05-23 06:18:20 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170523-212650,2017-05-23 06:17:54 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Sample Barang,2017-05-23 04:13:17 +0000 UTC,0,0,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20170523-380172,2017-05-23 04:00:32 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170523-964232,2017-05-23 03:53:45 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170523-964232,2017-05-23 03:53:45 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170523-720187,2017-05-23 01:15:54 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170523-720187,2017-05-23 01:15:54 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170522-197386,2017-05-22 23:02:52 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170522-633706,2017-05-22 13:48:31 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170522-704175,2017-05-22 13:34:32 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170522-978157,2017-05-22 13:31:46 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170522-063302,2017-05-22 10:19:26 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170522-063302,2017-05-22 10:19:26 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170522-803864,2017-05-22 09:21:40 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Barang Hilang,2017-05-22 09:02:31 +0000 UTC,0,0,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170522-066430,2017-05-22 09:02:31 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170522-457021,2017-05-22 08:49:02 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170522-570602,2017-05-22 08:26:40 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170522-357473,2017-05-22 06:23:08 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170522-332283,2017-05-22 04:07:01 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170522-332283,2017-05-22 04:07:01 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170522-681632,2017-05-22 02:56:01 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170522-413677,2017-05-22 00:13:17 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170522-413677,2017-05-22 00:13:17 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170521-368725,2017-05-21 23:27:09 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170521-368725,2017-05-21 23:27:09 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170521-104258,2017-05-21 22:08:41 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170521-463438,2017-05-21 22:02:22 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170521-910471,2017-05-21 21:27:00 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170521-380445,2017-05-21 15:53:02 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170521-151431,2017-05-21 13:00:12 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170521-828476,2017-05-21 10:07:01 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170521-828476,2017-05-21 10:07:01 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170521-215081,2017-05-21 04:54:19 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20170521-593745,2017-05-21 04:52:36 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170520-336400,2017-05-21 04:51:29 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170520-021484,2017-05-20 22:47:46 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170520-051862,2017-05-20 21:59:33 +0000 UTC,120000,120000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170520-080745,2017-05-20 12:38:58 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170520-080745,2017-05-20 12:38:58 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170520-841543,2017-05-20 12:21:13 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20170520-013056,2017-05-20 11:08:07 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170520-013056,2017-05-20 11:08:07 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170520-931361,2017-05-20 08:38:52 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170520-285576,2017-05-20 08:27:52 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20170520-734337,2017-05-20 07:15:40 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
